@relation R_data_frame

@attribute WeekDay numeric
@attribute Hour numeric
@attribute MinuteRange string
@attribute operatingSystem string
@attribute language string
@attribute MobileDeviceManuf string
@attribute VisitNumberGroup string
@attribute Source string
@attribute Medium string
@attribute channelGrouping string
@attribute campaign string
@attribute platform string
@attribute AccumAvgTimeonSite numeric
@attribute AccumAvgpageviews numeric
@attribute isFeedCar numeric
@attribute isFeedNadlan numeric
@attribute isFeedSecondHand numeric
@attribute isNadlanRoomsFilter numeric
@attribute isNadlanPriceFilter numeric
@attribute isNadlanShowPhone numeric
@attribute isNadlanCallSeller numeric
@attribute Success numeric

@data
2,10,21-30,Android,he,'Samsung ',51+,Whatsapp,'(not set)',(Other),m-ToAd,MOBILE_WEB,205.142857,2.357143,0,0,0,0,0,0,0,0
3,10,11-20,Android,he,'Samsung ',51+,Whatsapp,'(not set)',(Other),m-ToAd,MOBILE_WEB,193.666667,2.333333,0,0,0,0,0,0,0,0
3,14,01-10,Android,he,'Samsung ',51+,Whatsapp,'(not set)',(Other),m-ToAd,MOBILE_WEB,186.625,2.375,0,0,0,0,0,0,0,0
3,18,41-50,Android,he,'Samsung ',51+,Whatsapp,'(not set)',(Other),m-ToAd,MOBILE_WEB,237.411765,2.352941,0,0,0,0,0,0,0,0
2,5,31-40,Android,he,'Samsung ',4-5,google,organic,'Organic Search',(none),MOBILE_WEB,224,12,0,1,0,0,0,0,0,0
2,7,11-20,Android,he,'Samsung ',4-5,google,organic,'Organic Search',(none),MOBILE_WEB,191,7,0,1,0,0,0,0,0,0
4,20,21-30,Android,he,'LG ',21-50,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,339,21,1,1,0,0,0,0,0,0
2,17,51-60,Android,he,'LG ',21-50,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,183,11.5,1,0,0,0,0,0,0,0
4,20,01-10,Android,he,'Samsung ',1,google,organic,'Organic Search',(none),MOBILE_WEB,570,23,0,0,0,0,0,0,0,0
5,8,51-60,Android,he,'Samsung ',2,google,organic,'Organic Search',(none),MOBILE_WEB,539.5,13,0,0,0,0,0,0,0,0
4,13,21-30,Android,he,'LG ',21-50,google,organic,'Organic Search',(none),MOBILE_WEB,201,14,0,0,0,0,0,0,0,0
6,9,11-20,Android,he,'Samsung ',1,(direct),(none),Direct,(none),MOBILE_WEB,43,3,0,0,0,0,0,0,0,0
6,17,21-30,Android,he,'Samsung ',2,(direct),(none),Direct,(none),MOBILE_WEB,21.5,2,0,0,0,0,0,0,0,0
3,10,51-60,Android,he,'Samsung ',3,(direct),(none),Direct,(none),MOBILE_WEB,14.333333,1.666667,0,0,0,0,0,0,0,0
5,0,11-20,Android,ru,'Samsung ',21-50,(direct),(none),Direct,(none),MOBILE_WEB,205,9,0,1,0,0,0,0,0,0
5,10,11-20,Android,ru,'Samsung ',21-50,(direct),(none),Direct,(none),MOBILE_WEB,102.5,5,0,1,0,0,0,0,0,0
5,23,21-30,Android,ru,'Samsung ',21-50,(direct),(none),Direct,(none),MOBILE_WEB,68.333333,3.666667,0,1,0,0,0,0,0,0
5,6,11-20,iOS,en,'Apple ',1,(direct),(none),Direct,(none),MOBILE_WEB,902,2,0,0,0,0,0,0,0,0
6,14,11-20,Android,he,'Samsung ',4-5,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,2319,87,1,0,0,0,0,0,0,0
7,16,41-50,Android,he,'Samsung ',4-5,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,1186,46,1,0,0,0,0,0,0,0
1,12,51-60,Android,he,'Samsung ',6-10,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,896.333333,35.666667,1,0,0,0,0,0,0,0
3,11,01-10,Android,he,'Samsung ',6-10,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,947.25,31.5,1,0,0,0,0,0,0,0
3,12,41-50,Android,he,'Samsung ',6-10,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,757.8,25.4,0,0,0,0,0,0,0,0
3,13,41-50,Android,he,'Samsung ',6-10,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,703.5,24.166667,1,0,0,0,0,0,0,0
3,14,31-40,Android,he,'Samsung ',6-10,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,657.857143,21.714286,1,0,0,0,0,0,0,0
4,5,01-10,Android,he,'Samsung ',1,Facebook,'(not set)',(Other),m-ToAd,MOBILE_WEB,0,1,0,0,0,0,0,0,0,0
4,5,01-10,Android,he,'Samsung ',2,m.facebook.com,referral,Social,(none),MOBILE_WEB,23,0.5,0,0,0,0,0,0,0,0
2,10,21-30,Android,he,'Samsung ',21-50,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,0,1,0,0,0,0,0,0,0,0
1,22,21-30,iOS,he,'Apple ',2,google,organic,'Organic Search',(none),MOBILE_WEB,18,2,0,0,0,0,0,0,0,0
3,6,31-40,iOS,he,'Apple ',3,google,organic,'Organic Search',(none),MOBILE_WEB,9,1.5,0,0,0,0,0,0,0,0
2,6,01-10,iOS,ru,'Apple ',51+,(direct),(none),Direct,(none),MOBILE_WEB,629,11,0,0,0,0,0,0,0,0
4,10,31-40,Android,he,'Samsung ',6-10,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,53,9,0,1,0,1,0,0,0,0
5,21,01-10,Android,he,'Samsung ',11-20,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,82.5,11,0,1,0,1,0,0,0,0
1,20,51-60,Android,he,'Samsung ',11-20,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,96,9.666667,0,1,0,1,0,0,0,0
2,6,51-60,Android,he,'Samsung ',11-20,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,104.5,11.5,0,1,0,1,0,0,0,0
2,7,41-50,Android,he,'Samsung ',11-20,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,93.6,9.8,0,1,0,1,0,0,0,0
3,6,21-30,Android,he,'Samsung ',11-20,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,107.666667,10.333333,0,1,0,1,0,0,0,0
4,19,01-10,iOS,fr,'Apple ',6-10,Whatsapp,'(not set)',(Other),m-ToAd,MOBILE_WEB,0,1,0,0,0,0,0,0,0,0
4,21,41-50,iOS,fr,'Apple ',6-10,Whatsapp,'(not set)',(Other),m-ToAd,MOBILE_WEB,0,1,0,0,0,0,0,0,0,0
5,7,31-40,iOS,fr,'Apple ',6-10,Whatsapp,'(not set)',(Other),m-ToAd,MOBILE_WEB,6,1,0,0,0,0,0,0,0,0
5,15,51-60,iOS,fr,'Apple ',11-20,Whatsapp,'(not set)',(Other),m-ToAd,MOBILE_WEB,4.5,1,0,0,0,0,0,0,0,0
1,20,21-30,iOS,fr,'Apple ',11-20,google,organic,'Organic Search',(none),MOBILE_WEB,64,3.8,0,0,0,0,0,0,0,0
2,6,31-40,iOS,fr,'Apple ',11-20,google,organic,'Organic Search',(none),MOBILE_WEB,340.5,3.5,0,0,0,0,0,0,0,0
1,9,21-30,iOS,en,'Apple ',6-10,(direct),(none),Direct,(none),MOBILE_APP_IOS,538,31,1,0,0,0,0,0,0,0
2,14,01-10,iOS,en,'Apple ',6-10,(direct),(none),Direct,(none),MOBILE_APP_IOS,306,19.5,1,0,0,0,0,0,0,0
3,14,11-20,iOS,en,'Apple ',6-10,(direct),(none),Direct,(none),MOBILE_APP_IOS,241.333333,16.666667,1,0,0,0,0,0,0,0
5,0,41-50,Android,he,'Samsung ',11-20,google,organic,'Organic Search',(none),MOBILE_WEB,178,14,1,0,0,0,0,0,0,0
6,1,21-30,Android,he,'Samsung ',11-20,google,organic,'Organic Search',(none),MOBILE_WEB,89,7.5,1,0,0,0,0,0,0,0
1,9,51-60,Android,he,'Samsung ',51+,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,151,13,0,1,0,1,0,0,0,0
1,9,31-40,Android,ar,'China ',1,google,cpc,Display,'Yad2 - מחירון רכב - דיספליי - Affinity',MOBILE_WEB,0,1,0,0,0,0,0,0,0,0
4,0,21-30,iOS,he,'Apple ',51+,(direct),(none),Direct,(none),MOBILE_APP_IOS,673,15,1,0,0,0,0,0,0,0
4,10,21-30,iOS,he,'Apple ',51+,(direct),(none),Direct,(none),MOBILE_APP_IOS,748,19,1,0,0,0,0,0,0,0
4,12,41-50,iOS,he,'Apple ',51+,(direct),(none),Direct,(none),MOBILE_APP_IOS,711.666667,17,1,0,0,0,0,0,0,0
4,17,41-50,iOS,he,'Apple ',51+,(direct),(none),Direct,(none),MOBILE_APP_IOS,1005.75,26.75,1,0,0,0,0,0,0,0
4,19,11-20,iOS,he,'Apple ',51+,(direct),(none),Direct,(none),MOBILE_APP_IOS,806.6,21.8,0,0,0,0,0,0,0,0
4,20,21-30,iOS,he,'Apple ',51+,(direct),(none),Direct,(none),MOBILE_APP_IOS,781.333333,25.5,1,0,0,0,0,0,0,0
5,12,31-40,iOS,he,'Apple ',51+,(direct),(none),Direct,(none),MOBILE_APP_IOS,817,26.428571,1,0,0,0,0,0,0,0
5,16,31-40,iOS,he,'Apple ',51+,(direct),(none),Direct,(none),MOBILE_APP_IOS,758.625,23.5,1,0,0,0,0,0,0,0
5,19,01-10,iOS,he,'Apple ',51+,(direct),(none),Direct,(none),MOBILE_APP_IOS,1100,24.222222,1,0,0,0,0,0,0,0
7,15,01-10,iOS,he,'Apple ',51+,(direct),(none),Direct,(none),MOBILE_APP_IOS,1065.6,24.9,1,0,0,0,0,0,0,0
7,19,31-40,iOS,he,'Apple ',51+,(direct),(none),Direct,(none),MOBILE_APP_IOS,976.545455,23,1,0,0,0,0,0,0,0
7,20,01-10,iOS,he,'Apple ',51+,(direct),(none),Direct,(none),MOBILE_APP_IOS,927.083333,21.916667,1,0,0,0,0,0,0,0
7,20,51-60,iOS,he,'Apple ',51+,(direct),(none),Direct,(none),MOBILE_APP_IOS,908.153846,22.615385,1,0,0,0,0,0,0,0
7,23,01-10,iOS,he,'Apple ',51+,(direct),(none),Direct,(none),MOBILE_APP_IOS,926.785714,21.642857,1,0,0,0,0,0,0,0
1,0,21-30,iOS,he,'Apple ',51+,(direct),(none),Direct,(none),MOBILE_APP_IOS,879.133333,20.533333,1,0,0,0,0,0,0,0
1,14,41-50,iOS,he,'Apple ',51+,(direct),(none),Direct,(none),MOBILE_APP_IOS,854.6875,20.5,1,0,0,0,0,0,0,0
1,15,31-40,iOS,he,'Apple ',51+,(direct),(none),Direct,(none),MOBILE_APP_IOS,815,19.882353,1,0,0,0,0,0,0,0
1,16,21-30,iOS,he,'Apple ',51+,(direct),(none),Direct,(none),MOBILE_APP_IOS,787.166667,19.611111,1,0,0,0,0,0,0,0
1,20,41-50,iOS,he,'Apple ',51+,(direct),(none),Direct,(none),MOBILE_APP_IOS,774,20.157895,1,0,0,0,0,0,0,0
1,23,01-10,iOS,he,'Apple ',51+,(direct),(none),Direct,(none),MOBILE_APP_IOS,747.95,19.65,1,0,0,0,0,0,0,0
2,12,31-40,iOS,he,'Apple ',51+,(direct),(none),Direct,(none),MOBILE_APP_IOS,723.571429,19,1,0,0,0,0,0,0,0
2,15,11-20,iOS,he,'Apple ',51+,(direct),(none),Direct,(none),MOBILE_APP_IOS,715.954545,19.227273,1,0,0,0,0,0,0,0
2,18,01-10,iOS,he,'Apple ',51+,(direct),(none),Direct,(none),MOBILE_APP_IOS,765.565217,19.217391,1,0,0,0,0,0,0,0
2,22,41-50,iOS,he,'Apple ',51+,(direct),(none),Direct,(none),MOBILE_APP_IOS,745.625,18.916667,1,0,0,0,0,0,0,0
3,12,51-60,iOS,he,'Apple ',51+,(direct),(none),Direct,(none),MOBILE_APP_IOS,728.16,18.64,1,0,0,0,0,0,0,0
3,17,51-60,iOS,he,'Apple ',51+,(direct),(none),Direct,(none),MOBILE_APP_IOS,701.769231,18,0,0,0,0,0,0,0,0
3,20,51-60,iOS,he,'Apple ',51+,(direct),(none),Direct,(none),MOBILE_APP_IOS,704.444444,18,1,0,0,0,0,0,0,0
4,11,31-40,iOS,he,'Apple ',21-50,(direct),(none),Direct,(none),MOBILE_APP_IOS,0,1,0,0,0,0,0,0,0,0
4,21,31-40,iOS,he,'Apple ',21-50,(direct),(none),Direct,(none),MOBILE_APP_IOS,500.5,35,1,0,0,0,0,0,0,0
5,8,01-10,iOS,he,'Apple ',21-50,(direct),(none),Direct,(none),MOBILE_APP_IOS,439,29,1,0,0,0,0,0,0,0
5,9,51-60,iOS,he,'Apple ',21-50,(direct),(none),Direct,(none),MOBILE_APP_IOS,383.25,23.25,1,0,0,0,0,0,0,0
5,10,51-60,iOS,he,'Apple ',21-50,(direct),(none),Direct,(none),MOBILE_APP_IOS,306.6,18.8,0,0,0,0,0,0,0,0
7,8,31-40,iOS,he,'Apple ',21-50,(direct),(none),Direct,(none),MOBILE_APP_IOS,255.5,15.833333,0,0,0,0,0,0,0,0
7,12,11-20,iOS,he,'Apple ',21-50,(direct),(none),Direct,(none),MOBILE_APP_IOS,277.571429,17.714286,1,0,0,0,0,0,0,0
7,20,51-60,iOS,he,'Apple ',21-50,(direct),(none),Direct,(none),MOBILE_APP_IOS,447.5,15.75,0,0,0,0,0,0,0,0
1,21,01-10,iOS,he,'Apple ',21-50,(direct),(none),Direct,(none),MOBILE_APP_IOS,648.111111,31.444444,1,0,0,0,0,0,0,0
2,9,01-10,iOS,he,'Apple ',21-50,(direct),(none),Direct,(none),MOBILE_APP_IOS,583.3,28.4,0,0,0,0,0,0,0,0
2,12,11-20,iOS,he,'Apple ',21-50,(direct),(none),Direct,(none),MOBILE_APP_IOS,565,27.181818,1,0,0,0,0,0,0,0
2,20,41-50,iOS,he,'Apple ',21-50,(direct),(none),Direct,(none),MOBILE_APP_IOS,704.416667,34.583333,1,0,0,0,0,0,0,0
3,4,01-10,iOS,he,'Apple ',21-50,(direct),(none),Direct,(none),MOBILE_APP_IOS,650.230769,32,0,0,0,0,0,0,0,0
3,6,31-40,iOS,he,'Apple ',21-50,(direct),(none),Direct,(none),MOBILE_APP_IOS,603.785714,29.785714,0,0,0,0,0,0,0,0
3,9,31-40,iOS,he,'Apple ',21-50,(direct),(none),Direct,(none),MOBILE_APP_IOS,571.8,28.333333,1,0,0,0,0,0,0,0
3,19,51-60,iOS,he,'Apple ',21-50,(direct),(none),Direct,(none),MOBILE_APP_IOS,536.0625,26.625,0,0,0,0,0,0,0,0
4,17,41-50,iOS,he,'Apple ',4-5,google,organic,'Organic Search',(none),MOBILE_WEB,0,1,0,1,0,0,0,0,0,0
3,19,51-60,iOS,en,'Apple ',51+,(direct),(none),Direct,(none),MOBILE_WEB,447,14,0,0,0,0,0,0,0,0
3,2,11-20,iOS,he,'Apple ',1,(direct),(none),Direct,(none),MOBILE_WEB,0,1,0,0,0,0,0,0,0,0
5,4,21-30,Android,he,'LG ',51+,google,organic,'Organic Search',(none),MOBILE_WEB,467,23,0,1,0,0,0,0,0,0
5,10,31-40,Android,he,'LG ',51+,google,organic,'Organic Search',(none),MOBILE_WEB,281.5,16.5,0,1,0,0,0,0,0,0
6,4,31-40,Android,he,'LG ',51+,google,organic,'Organic Search',(none),MOBILE_WEB,234.333333,13,0,1,0,0,0,0,0,0
2,19,21-30,Android,he,'LG ',51+,google,organic,'Organic Search',(none),MOBILE_WEB,175.75,10,0,0,0,0,0,0,0,0
3,11,31-40,Android,he,'LG ',1,m.facebook.com,referral,Social,(none),MOBILE_WEB,0,1,0,0,0,0,0,0,0,0
7,12,01-10,iOS,he,'Apple ',1,(direct),(none),Direct,(none),MOBILE_WEB,0,1,0,0,0,0,0,0,0,0
2,10,41-50,iOS,he,'Apple ',1,google,organic,'Organic Search',(none),MOBILE_WEB,1920,149,0,0,0,0,0,0,0,0
1,21,21-30,iOS,he,'Apple ',1,(direct),(none),Direct,(none),MOBILE_WEB,0,1,0,0,0,0,0,0,0,0
5,7,21-30,Android,he,'LG ',11-20,google,organic,'Organic Search',(none),MOBILE_WEB,0,1,0,0,0,0,0,0,0,0
5,8,21-30,Android,he,'LG ',11-20,google,organic,'Organic Search',(none),MOBILE_WEB,64.5,1.5,0,0,0,0,0,0,0,0
2,22,31-40,Android,he,'LG ',11-20,google,organic,'Organic Search',(none),MOBILE_WEB,43,1.333333,0,0,0,0,0,0,0,0
5,10,51-60,Android,he,'Samsung ',51+,google,organic,'Organic Search',(none),MOBILE_WEB,1736,12,0,1,0,1,0,0,0,0
5,16,31-40,Android,he,'Samsung ',51+,google,organic,'Organic Search',(none),MOBILE_WEB,977.5,11,0,1,0,1,0,0,0,0
2,14,01-10,Android,he,'Samsung ',21-50,google,organic,'Organic Search',(none),MOBILE_WEB,2928,73,1,0,0,0,0,0,0,0
3,18,51-60,Android,he,'Samsung ',21-50,google,organic,'Organic Search',(none),MOBILE_WEB,1623.5,43,1,0,0,0,0,0,0,0
4,21,21-30,Android,he,'Samsung ',21-50,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,541,29,1,0,1,0,0,0,0,0
5,19,31-40,Android,he,'Samsung ',21-50,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,1042,17,0,0,0,0,0,0,0,0
5,20,41-50,Android,he,'Samsung ',21-50,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,699.333333,11.666667,0,0,0,0,0,0,0,0
6,17,31-40,Android,he,'Samsung ',21-50,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,524.5,9,0,0,0,0,0,0,0,0
7,21,11-20,Android,he,'Huawei ',21-50,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,2447,48,1,0,0,0,0,0,0,0
7,21,11-20,Android,he,'Huawei ',21-50,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,2447,48,1,0,0,0,0,0,0,0
7,21,11-20,Android,he,'Huawei ',21-50,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,2447,48,1,0,0,0,0,0,0,0
7,21,11-20,Android,he,'Huawei ',21-50,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,2447,48,1,0,0,0,0,0,0,0
7,22,01-10,Android,he,'Huawei ',21-50,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,2575.333333,68.666667,1,0,0,0,0,0,0,0
7,22,01-10,Android,he,'Huawei ',21-50,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,2575.333333,68.666667,1,0,0,0,0,0,0,0
7,22,01-10,Android,he,'Huawei ',21-50,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,2575.333333,68.666667,1,0,0,0,0,0,0,0
7,22,01-10,Android,he,'Huawei ',21-50,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,2575.333333,68.666667,1,0,0,0,0,0,0,0
2,1,01-10,Android,he,'Huawei ',21-50,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,2207.428571,59,0,0,0,0,0,0,0,0
2,1,41-50,Android,he,'Huawei ',21-50,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,2231.25,67.375,0,1,0,1,1,1,0,0
6,7,11-20,Android,he,'Motorola ',2,(direct),(none),Direct,(none),MOBILE_WEB,35,3,0,1,0,0,0,0,0,0
5,19,31-40,Android,he,'Samsung ',6-10,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,14,1,0,0,0,0,0,0,0,0
6,11,01-10,Android,he,'Samsung ',6-10,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,13.5,1,0,0,0,0,0,0,0,0
3,12,21-30,Android,he,'Samsung ',51+,google,organic,'Organic Search',(none),MOBILE_WEB,1487,11,0,1,0,0,0,1,0,0
4,5,11-20,Android,he,'LG ',51+,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,145,15,0,1,0,0,0,0,0,0
4,7,31-40,Android,he,'LG ',51+,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,72.5,8,0,0,0,0,0,0,0,0
5,15,11-20,Android,he,'LG ',51+,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,48.333333,5.666667,0,0,0,0,0,0,0,0
5,17,11-20,Android,he,'LG ',51+,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,36.25,4.5,0,0,0,0,0,0,0,0
3,18,21-30,Android,he,'LG ',51+,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,51.6,5,0,1,0,0,0,0,0,0
5,21,11-20,Android,he,'LG ',1,google,organic,'Organic Search',(none),MOBILE_WEB,0,1,0,0,0,0,0,0,0,0
6,4,01-10,Android,ru,'Samsung ',1,google,cpc,'Paid Search','Yad2 - Brand E',MOBILE_WEB,931,26,0,1,0,1,0,0,0,0
1,7,31-40,Android,ru,'Samsung ',2,google,cpc,'Paid Search','Yad2 - Brand E',MOBILE_WEB,614.5,18,0,1,0,1,0,0,0,0
3,13,31-40,Android,he,'Samsung ',1,(direct),(none),Direct,(none),MOBILE_WEB,0,1,0,0,0,0,0,0,0,0
3,13,31-40,Android,he,'Samsung ',2,google,organic,'Organic Search',(none),MOBILE_WEB,313.5,5.5,0,1,1,0,0,0,0,0
3,5,51-60,Android,he,'LG ',21-50,google,cpc,'Paid Search','Yad2 - מחירון רכב שוטף',MOBILE_WEB,34,2,0,0,0,0,0,0,0,0
6,17,41-50,Android,he,'LG ',21-50,google,organic,'Organic Search',(none),MOBILE_WEB,53,4,0,0,0,0,0,0,0,0
7,17,51-60,Android,he,'LG ',21-50,google,organic,'Organic Search',(none),MOBILE_WEB,201,8.5,0,1,0,0,0,0,0,0
4,14,21-30,iOS,he,'Apple ',11-20,google,organic,'Organic Search',(none),MOBILE_WEB,913,17,1,0,0,0,0,0,0,0
5,5,51-60,iOS,he,'Apple ',11-20,google,cpc,'Paid Search','Yad2 - Brand+Product',MOBILE_WEB,456.5,9,1,0,0,0,0,0,0,0
5,5,51-60,iOS,he,'Apple ',21-50,google,organic,'Organic Search',(none),MOBILE_WEB,1065,16.666667,1,0,0,0,0,0,0,0
5,10,51-60,iOS,he,'Apple ',21-50,google,organic,'Organic Search',(none),MOBILE_WEB,826.25,15.25,1,0,0,0,0,0,0,0
7,16,41-50,iOS,he,'Apple ',21-50,google,organic,'Organic Search',(none),MOBILE_WEB,700.8,14.2,1,0,0,0,0,0,0,0
2,14,41-50,iOS,he,'Apple ',21-50,google,organic,'Organic Search',(none),MOBILE_WEB,738.5,18.5,1,0,0,0,0,0,0,0
3,6,31-40,iOS,he,'Apple ',21-50,google,organic,'Organic Search',(none),MOBILE_WEB,830.142857,20,1,0,0,0,0,0,0,0
4,3,01-10,Android,he,'LG ',21-50,google,organic,'Organic Search',(none),MOBILE_WEB,736,11,0,1,0,0,0,0,0,0
2,20,01-10,Android,he,'Samsung ',3,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,0,1,0,0,0,0,0,0,0,0
7,22,51-60,iOS,ar,'Apple ',11-20,google,organic,'Organic Search',(none),MOBILE_WEB,0,1,0,0,0,0,0,0,0,0
4,5,21-30,iOS,he,'Apple ',11-20,google,organic,'Organic Search',(none),MOBILE_WEB,63,4,0,1,0,0,0,0,0,0
2,5,41-50,iOS,he,'Apple ',1,(direct),(none),Direct,(none),MOBILE_WEB,25,2,0,0,0,0,0,0,0,0
1,9,01-10,Android,he,'Samsung ',1,(direct),(none),Direct,(none),MOBILE_WEB,28,3,0,0,0,0,0,0,0,0
5,4,31-40,iOS,he,'Apple ',51+,(direct),(none),Direct,(none),MOBILE_APP_IOS,59,3,0,0,0,0,0,0,0,0
5,13,21-30,iOS,he,'Apple ',51+,(direct),(none),Direct,(none),MOBILE_APP_IOS,110,6,1,0,0,0,0,0,0,0
5,14,01-10,iOS,he,'Apple ',51+,(direct),(none),Direct,(none),MOBILE_APP_IOS,169.333333,7.666667,1,0,0,0,0,0,0,0
5,16,01-10,iOS,he,'Apple ',51+,(direct),(none),Direct,(none),MOBILE_APP_IOS,163.25,7,1,0,0,0,0,0,0,0
6,4,41-50,Android,he,'Samsung ',51+,(direct),(none),Direct,(none),MOBILE_WEB,0,1,0,1,0,1,0,0,0,0
6,4,41-50,Android,he,'Samsung ',51+,google,organic,'Organic Search',(none),MOBILE_WEB,101,2,0,1,0,0,0,0,0,0
7,12,21-30,Android,he,'Samsung ',51+,google,organic,'Organic Search',(none),MOBILE_WEB,67.333333,1.666667,0,1,0,0,0,0,0,0
4,4,01-10,iOS,en,'Apple ',51+,(direct),(none),Direct,(none),MOBILE_APP_IOS,12,3,0,0,0,0,0,0,0,0
4,13,01-10,iOS,en,'Apple ',51+,(direct),(none),Direct,(none),MOBILE_APP_IOS,26,4.5,0,0,0,0,0,0,0,0
4,14,01-10,iOS,en,'Apple ',51+,(direct),(none),Direct,(none),MOBILE_APP_IOS,145.666667,4.333333,0,0,0,0,0,0,0,0
4,19,11-20,iOS,en,'Apple ',51+,(direct),(none),Direct,(none),MOBILE_APP_IOS,113,4.25,0,0,0,0,0,0,0,0
5,4,11-20,iOS,en,'Apple ',51+,(direct),(none),Direct,(none),MOBILE_APP_IOS,95.2,4.2,0,0,0,0,0,0,0,0
5,15,41-50,iOS,en,'Apple ',51+,(direct),(none),Direct,(none),MOBILE_APP_IOS,85.333333,4.166667,0,0,0,0,0,0,0,0
5,17,01-10,iOS,en,'Apple ',51+,(direct),(none),Direct,(none),MOBILE_APP_IOS,74.714286,4,0,0,0,0,0,0,0,0
6,5,51-60,iOS,en,'Apple ',51+,(direct),(none),Direct,(none),MOBILE_APP_IOS,69.25,3.875,0,0,0,0,0,0,0,0
6,13,01-10,iOS,en,'Apple ',51+,(direct),(none),Direct,(none),MOBILE_APP_IOS,70.888889,4.111111,0,0,0,0,0,0,0,0
6,15,11-20,iOS,en,'Apple ',51+,(direct),(none),Direct,(none),MOBILE_APP_IOS,133.7,7.7,0,1,0,0,0,0,0,0
7,7,11-20,iOS,en,'Apple ',51+,(direct),(none),Direct,(none),MOBILE_APP_IOS,133.545455,7.636364,0,1,0,0,0,0,0,0
1,5,41-50,iOS,en,'Apple ',51+,(direct),(none),Direct,(none),MOBILE_APP_IOS,124.416667,7.333333,0,0,0,0,0,0,0,0
1,10,41-50,iOS,en,'Apple ',51+,(direct),(none),Direct,(none),MOBILE_APP_IOS,118.153846,7.076923,0,0,0,0,0,0,0,0
1,18,01-10,iOS,en,'Apple ',51+,(direct),(none),Direct,(none),MOBILE_APP_IOS,112,6.857143,0,0,0,0,0,0,0,0
1,20,11-20,iOS,en,'Apple ',51+,(direct),(none),Direct,(none),MOBILE_APP_IOS,104.8,6.533333,0,0,0,0,0,0,0,0
3,8,11-20,iOS,en,'Apple ',51+,(direct),(none),Direct,(none),MOBILE_APP_IOS,102.4375,6.4375,0,0,0,0,0,0,0,0
5,22,21-30,Android,he,'Samsung ',4-5,google,organic,'Organic Search',(none),MOBILE_WEB,1904,118,0,1,0,1,0,0,0,0
6,1,51-60,Android,he,'Samsung ',4-5,google,organic,'Organic Search',(none),MOBILE_WEB,952,59.5,0,0,0,0,0,0,0,0
6,9,11-20,Android,he,'Samsung ',6-10,google,organic,'Organic Search',(none),MOBILE_WEB,1020.333333,52.666667,0,1,0,1,0,1,1,0
6,19,51-60,Android,he,'Samsung ',6-10,google,organic,'Organic Search',(none),MOBILE_WEB,765.25,39.75,0,1,0,1,0,0,0,0
7,16,51-60,Android,he,'(not ',1,google,cpc,'Paid Search','Yad2 - Brand+Product',MOBILE_WEB,0,1,0,1,0,0,0,0,0,0
7,16,51-60,Android,he,'(not ',2,google,organic,'Organic Search',(none),MOBILE_WEB,161.5,6.5,0,1,0,1,1,0,0,0
7,17,01-10,Android,he,'(not ',3,google,cpc,'Paid Search','Yad2 - Brand+Product',MOBILE_WEB,107.666667,4.666667,0,1,0,0,0,0,0,0
6,11,11-20,iOS,nl,'Apple ',1,(direct),(none),Direct,(none),MOBILE_WEB,72,4,0,0,0,0,0,0,0,0
